,date,timeGMT,tempIMU_C,lat,lon
337680,2021-01-11,191925.000,35.64,-40.584096,-64.994629
339425,2021-01-11,192427.826,36.74,-40.584067,-64.994557
339426,2021-01-11,192428.000,36.69,-40.584067,-64.994557
341153,2021-01-11,192928.827,35.32,-40.584079,-64.994595
341154,2021-01-11,192929.000,35.27,-40.584079,-64.994595
342881,2021-01-11,193430.827,34.55,-40.584111,-64.994542
342882,2021-01-11,193431.000,34.49,-40.584111,-64.994542
344627,2021-01-11,193933.826,35.01,-40.58412,-64.994552
344628,2021-01-11,193934.000,34.96,-40.58412,-64.994552
346355,2021-01-11,194434.827,35.42,-40.584104,-64.994527
346356,2021-01-11,194435.000,35.37,-40.584104,-64.994527
348065,2021-01-11,194934.824,32.07,-40.584117,-64.994354
348066,2021-01-11,194935.000,32.01,-40.584117,-64.994354
349811,2021-01-11,195438.824,33.68,-40.584103,-64.994339
349812,2021-01-11,195439.000,33.64,-40.584103,-64.994339
351557,2021-01-11,195941.826,34.17,-40.584109,-64.99427
351558,2021-01-11,195942.000,34.11,-40.584109,-64.99427
353267,2021-01-11,200441.824,32.64,-40.584094,-64.994215
353268,2021-01-11,200442.000,32.54,-40.584094,-64.994215
355013,2021-01-11,200944.826,31.83,-40.584075,-64.9942
355014,2021-01-11,200945.000,31.76,-40.584075,-64.9942
356741,2021-01-11,201447.824,31.79,-40.58409,-64.994228
356742,2021-01-11,201448.000,31.75,-40.58409,-64.994228
358487,2021-01-11,201949.826,30.78,-40.584108,-64.994226
358488,2021-01-11,201950.000,30.74,-40.584108,-64.994226
360269,2021-01-11,202501.824,30.51,-40.584131,-64.994211
360270,2021-01-11,202502.000,30.45,-40.584131,-64.994211
361997,2021-01-11,203001.826,30.92,-40.584098,-64.994182
361998,2021-01-11,203002.000,30.87,-40.584098,-64.994182
363707,2021-01-11,203501.824,29.89,-40.58407,-64.994149
363708,2021-01-11,203502.000,29.84,-40.58407,-64.994149
365471,2021-01-11,204008.827,30.41,-40.584106,-64.994216
